glat	glng	gmap_color	gaddress	current_rent	current_assessment	assessment_to_rent_ratio	BaseValue_Year	lagov	screenshot
34.1043151	-117.879475	#799cf8	573 E Stephanie Dr, Covina, CA 91722, USA	3900.0	584513.0	149.88	2015	https://portal.assessor.lacounty.gov/parceldetail/8405019057	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-26/573_E_Stephanie_Dr,_Covina,_CA_91722,_USA.png
34.1396026	-118.6536795	#f7af91	24629 Cll Largo, Calabasas, CA 91302, USA	6300.0	379281.0	60.2	1989	https://portal.assessor.lacounty.gov/parceldetail/2069046052	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-26/24629_Cll_Largo,_Calabasas,_CA_91302,_USA.png
34.002488	-117.7886533	#f5a081	1049 Longview Dr, Diamond Bar, CA 91765, USA	4600.0	345250.0	75.05	1987	https://portal.assessor.lacounty.gov/parceldetail/8701040006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-26/1049_Longview_Dr,_Diamond_Bar,_CA_91765,_USA.png
33.7991966	-118.2102228	#6b8df0	2311 Easy Ave, Long Beach, CA 90810, USA	2995.0	441182.0	147.31	2017	https://portal.assessor.lacounty.gov/parceldetail/7401020031	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-26/2311_Easy_Ave,_Long_Beach,_CA_90810,_USA.png
33.9943765	-118.0549814	#3f53c6	5571 Palm Ave, Whittier, CA 90601, USA	5350.0	163162.0	30.5	2024	https://portal.assessor.lacounty.gov/parceldetail/8132013001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-26/5571_Palm_Ave,_Whittier,_CA_90601,_USA.png
34.1795732	-118.1464989	#d55042	1961 N Marengo Ave, Pasadena, CA 91103, USA	3600.0	43237.0	12.01	1978	https://portal.assessor.lacounty.gov/parceldetail/5837011021	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-29/1961_N_Marengo_Ave,_Pasadena,_CA_91103,_USA.png
34.1349868	-118.1379517	#b5cdfa	630 S Madison Ave, Pasadena, CA 91106, USA	13300.0	2506405.0	188.45	2006	https://portal.assessor.lacounty.gov/parceldetail/5721010019	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-29/630_S_Madison_Ave,_Pasadena,_CA_91106,_USA.png
33.8964236	-118.0244451	#a1c0ff	14473 San Ardo Dr, La Mirada, CA 90638, USA	4200.0	609046.0	145.01	2009	https://portal.assessor.lacounty.gov/parceldetail/8061036027	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-29/14473_San_Ardo_Dr,_La_Mirada,_CA_90638,_USA.png
34.0517677	-117.8540328	#86a9fc	20548 San Gabriel Valley Dr, Walnut, CA 91789, USA	4350.0	970552.0	223.12	2013	https://portal.assessor.lacounty.gov/parceldetail/8712006014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-29/20548_San_Gabriel_Valley_Dr,_Walnut,_CA_91789,_USA.png
33.9003718	-118.4183399	#9abbff	3607 Bayview Dr, Manhattan Beach, CA 90266, USA	7395.0	1426793.0	192.94	2010	https://portal.assessor.lacounty.gov/parceldetail/4175025011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/3607_Bayview_Dr,_Manhattan_Beach,_CA_90266,_USA.png
34.1694972	-118.2061124	#9abbff	2940 Graceland Way, Glendale, CA 91206, USA	6200.0	918105.0	148.08	2010	https://portal.assessor.lacounty.gov/parceldetail/5659003007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/2940_Graceland_Way,_Glendale,_CA_91206,_USA.png
33.9946076	-118.3968999	#c7d7f0	11213 Segrell Way, Culver City, CA 90230, USA	6000.0	694434.0	115.74	2003	https://portal.assessor.lacounty.gov/parceldetail/4216020026	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/11213_Segrell_Way,_Culver_City,_CA_90230,_USA.png
33.8543225	-118.3971538	#c1d4f4	127 Manhattan Ave, Hermosa Beach, CA 90254, USA	6950.0	1055674.0	151.9	2004	https://portal.assessor.lacounty.gov/parceldetail/4188012067	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/127_Manhattan_Ave,_Hermosa_Beach,_CA_90254,_USA.png
34.1983049	-118.4348042	#6b8df0	7023 Cantaloupe Ave, Van Nuys, CA 91405, USA	5450.0	613530.0	112.57	2017	https://portal.assessor.lacounty.gov/parceldetail/2216031005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/7023_Cantaloupe_Ave,_Van_Nuys,_CA_91405,_USA.png
34.1380141	-118.1966866	#5e7de7	5011 Los Robles St, Eagle Rock, CA 90041, USA	5750.0	971412.0	168.94	2019	https://portal.assessor.lacounty.gov/parceldetail/5690004008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/5011_Los_Robles_St,_Eagle_Rock,_CA_90041,_USA.png
34.003882	-118.3224857	#455cce	2627 W Vernon Ave, Los Angeles, CA 90008, USA	3495.0	634000.0	181.4	2023	https://portal.assessor.lacounty.gov/parceldetail/5023030035	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/2627_W_Vernon_Ave,_Los_Angeles,_CA_90008,_USA.png
34.1986954	-118.434199	#c12b30	7036 Cantaloupe Ave, Van Nuys, CA 91405, USA	3900.0	102908.0	26.39	1975	https://portal.assessor.lacounty.gov/parceldetail/2216030014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/7036_Cantaloupe_Ave,_Van_Nuys,_CA_91405,_USA.png
34.1046893	-118.4173017	#6b8df0	1846 Franklin Canyon Dr, Beverly Hills, CA 90210, USA	24499.0	2788793.0	113.83	2017	https://portal.assessor.lacounty.gov/parceldetail/4355011028	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1846_Franklin_Canyon_Dr,_Beverly_Hills,_CA_90210,_USA.png
34.0664916	-118.4379396	#4b64d5	774 Malcolm Ave, Los Angeles, CA 90024, USA	25000.0	5935380.0	237.42	2022	https://portal.assessor.lacounty.gov/parceldetail/4360013003	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/774_Malcolm_Ave,_Los_Angeles,_CA_90024,_USA.png
34.0631362	-118.5428856	#f7bca1	1451 Bienveneda Ave, Pacific Palisades, CA 90272, USA	19000.0	2570111.0	135.27	1991	https://portal.assessor.lacounty.gov/parceldetail/4420036004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1451_Bienveneda_Ave,_Pacific_Palisades,_CA_90272,_USA.png
33.9933324	-118.4639429	#86a9fc	714 California Ave, Venice, CA 90291, USA	18500.0	3106967.0	167.94	2013	https://portal.assessor.lacounty.gov/parceldetail/4241006008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/714_California_Ave,_Venice,_CA_90291,_USA.png
34.0505436	-118.4190098	#455cce	2214 Benecia Ave, Los Angeles, CA 90064, USA	7995.0	140630.0	17.59	2023	https://portal.assessor.lacounty.gov/parceldetail/4315009004	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/2214_Benecia_Ave,_Los_Angeles,_CA_90064,_USA.png
34.0618702	-118.3634686	#b5cdfa	6132 Warner Dr, Los Angeles, CA 90048, USA	15900.0	808000.0	50.82	2006	https://portal.assessor.lacounty.gov/parceldetail/5088003046	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/6132_Warner_Dr,_Los_Angeles,_CA_90048,_USA.png
34.0329649	-118.3832129	#6485ec	3102 S Dakota Dr, Los Angeles, CA 90034, USA	5500.0	1197539.0	217.73	2018	https://portal.assessor.lacounty.gov/parceldetail/4312004036	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/3102_S_Dakota_Dr,_Los_Angeles,_CA_90034,_USA.png
34.0930405	-118.4597981	#455cce	1121 Roberto Ln, Los Angeles, CA 90077, USA	24500.0	1840010.0	75.1	2023	https://portal.assessor.lacounty.gov/parceldetail/4377023047	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1121_Roberto_Ln,_Los_Angeles,_CA_90077,_USA.png
34.1657464	-118.5986433	#6b8df0	5302 Medina Rd, Woodland Hills, CA 91364, USA	8495.0	797590.0	93.89	2017	https://portal.assessor.lacounty.gov/parceldetail/2168002012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/5302_Medina_Rd,_Woodland_Hills,_CA_91364,_USA.png
34.1881624	-118.419238	#455cce	6478 Mary Ellen Ave, Van Nuys, CA 91401, USA	6750.0	625000.0	92.59	2023	https://portal.assessor.lacounty.gov/parceldetail/2326020011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/6478_Mary_Ellen_Ave,_Van_Nuys,_CA_91401,_USA.png
34.2159108	-118.529219	#f3c7b1	18151 Strathern St, Reseda, CA 91335, USA	3900.0	274918.0	70.49	1993	https://portal.assessor.lacounty.gov/parceldetail/2102010009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/18151_Strathern_St,_Reseda,_CA_91335,_USA.png
34.1674405	-118.6005549	#799cf8	5358 Baza Ave, Woodland Hills, CA 91364, USA	3999.0	709276.0	177.36	2015	https://portal.assessor.lacounty.gov/parceldetail/2168023047	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/5358_Baza_Ave,_Woodland_Hills,_CA_91364,_USA.png
33.8640266	-118.3053412	#5e7de7	1581 184th St, Gardena, CA 90248, USA	6000.0	600430.0	100.07	2019	https://portal.assessor.lacounty.gov/parceldetail/6108003017	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1581_184th_St,_Gardena,_CA_90248,_USA.png
34.1681672	-118.5592723	#c1d4f4	5353 Shirley Ave, Tarzana, CA 91356, USA	8990.0	1031754.0	114.77	2004	https://portal.assessor.lacounty.gov/parceldetail/2164023011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/5353_Shirley_Ave,_Tarzana,_CA_91356,_USA.png
34.4267329	-118.4695238	#6b8df0	27858 Crosspath Ave, Canyon Country, CA 91351, USA	1900.0	459589.0	241.89	2017	https://portal.assessor.lacounty.gov/parceldetail/2802036006	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/27858_Crosspath_Ave,_Canyon_Country,_CA_91351,_USA.png
34.6735135	-118.0697204	#80a3fa	43455 Fleetwood Dr, Lancaster, CA 93535, USA	3090.0	206186.0	66.73	2014	https://portal.assessor.lacounty.gov/parceldetail/3170048076	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/43455_Fleetwood_Dr,_Lancaster,_CA_93535,_USA.png
34.6720193	-118.1966153	#eed0c0	43427 Buena Vista Way, Lancaster, CA 93536, USA	2900.0	265471.0	91.54	1995	https://portal.assessor.lacounty.gov/parceldetail/3110034053	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/43427_Buena_Vista_Way,_Lancaster,_CA_93536,_USA.png
33.9296768	-118.4132872	#516ddb	928 Eucalyptus Dr, El Segundo, CA 90245, USA	14500.0	3485340.0	240.37	2021	https://portal.assessor.lacounty.gov/parceldetail/4132031001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/928_Eucalyptus_Dr,_El_Segundo,_CA_90245,_USA.png
34.2102957	-118.3276565	#86a9fc	3005 Haven Way, Burbank, CA 91504, USA	9995.0	1124419.0	112.5	2013	https://portal.assessor.lacounty.gov/parceldetail/2471039025	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/3005_Haven_Way,_Burbank,_CA_91504,_USA.png
34.1100855	-117.8431517	#c12b30	1032 E Juanita Ave, Glendora, CA 91740, USA	3985.0	80288.0	20.15	1975	https://portal.assessor.lacounty.gov/parceldetail/8653038009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1032_E_Juanita_Ave,_Glendora,_CA_91740,_USA.png
34.1523317	-118.7661448	#f7af91	29476 Trailway Ln, Agoura Hills, CA 91301, USA	4650.0	486074.0	104.53	1989	https://portal.assessor.lacounty.gov/parceldetail/2053016011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/29476_Trailway_Ln,_Agoura_Hills,_CA_91301,_USA.png
34.0673757	-118.4011408	#bbd1f8	232 N Rodeo Dr, Beverly Hills, CA 90210, USA	14500.0	2478601.0	170.94	2005	https://portal.assessor.lacounty.gov/parceldetail/4328031026	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/232_N_Rodeo_Dr,_Beverly_Hills,_CA_90210,_USA.png
34.1471691	-117.980342	#5875e1	1147 E Lemon Ave, Monrovia, CA 91016, USA	5000.0	856707.0	171.34	2020	https://portal.assessor.lacounty.gov/parceldetail/8527027013	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/1147_E_Lemon_Ave,_Monrovia,_CA_91016,_USA.png
34.0207061	-118.8026543	#aec9fc	28870 Hampton Pl, Malibu, CA 90265, USA	28000.0	3283790.0	117.28	2007	https://portal.assessor.lacounty.gov/parceldetail/4466019038	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/28870_Hampton_Pl,_Malibu,_CA_90265,_USA.png
33.7939071	-118.3602254	#a1c0ff	4703 Ferncreek Dr, Rolling Hills Estates, CA 90274, USA	10500.0	2042291.0	194.5	2009	https://portal.assessor.lacounty.gov/parceldetail/7548004023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-30/4703_Ferncreek_Dr,_Rolling_Hills_Estates,_CA_90274,_USA.png
34.1693262	-118.4092332	#c12b30	12658 Cumpston St, Valley Village, CA 91607, USA	6000.0	132612.0	22.1	1975	https://portal.assessor.lacounty.gov/parceldetail/2346010005	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/12658_Cumpston_St,_Valley_Village,_CA_91607,_USA.png
34.2528337	-118.6078361	#dddcdc	10041 Hanna Ave, Chatsworth, CA 91311, USA	5500.0	447509.0	81.37	1999	https://portal.assessor.lacounty.gov/parceldetail/2745004032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/10041_Hanna_Ave,_Chatsworth,_CA_91311,_USA.png
34.2809806	-118.5506318	#9abbff	11525 Pala Mesa Dr, Northridge, CA 91326, USA	5450.0	669961.0	122.93	2010	https://portal.assessor.lacounty.gov/parceldetail/2822036009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/11525_Pala_Mesa_Dr,_Northridge,_CA_91326,_USA.png
34.1874315	-118.5667807	#aec9fc	6428 Kessler Ave, Woodland Hills, CA 91367, USA	6500.0	791960.0	121.84	2007	https://portal.assessor.lacounty.gov/parceldetail/2134025022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/6428_Kessler_Ave,_Woodland_Hills,_CA_91367,_USA.png
34.1920064	-118.5858189	#c7d7f0	20762 Skouras Dr, Winnetka, CA 91306, USA	4150.0	422337.0	101.77	2003	https://portal.assessor.lacounty.gov/parceldetail/2148009007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/20762_Skouras_Dr,_Winnetka,_CA_91306,_USA.png
33.7848211	-118.2743386	#da5a49	1112 Wilmington Blvd, Wilmington, CA 90744, USA	4300.0	143631.0	33.4	1979	https://portal.assessor.lacounty.gov/parceldetail/7415023012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/1112_Wilmington_Blvd,_Wilmington,_CA_90744,_USA.png
34.1593223	-118.4321883	#799cf8	4860 Mammoth Ave, Sherman Oaks, CA 91423, USA	9500.0	1731609.0	182.27	2015	https://portal.assessor.lacounty.gov/parceldetail/2269023018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/4860_Mammoth_Ave,_Sherman_Oaks,_CA_91423,_USA.png
34.1308933	-118.4777559	#d3dbe7	15851 Mulholland Pl, Los Angeles, CA 90049, USA	19800.0	1202096.0	60.71	2001	https://portal.assessor.lacounty.gov/parceldetail/2280025029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/15851_Mulholland_Pl,_Los_Angeles,_CA_90049,_USA.png
34.0959506	-118.2821023	#8db0fe	4253 Fountain Ave, Los Angeles, CA 90027, USA	4750.0	481695.0	101.41	2012	https://portal.assessor.lacounty.gov/parceldetail/5430031016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/4253_Fountain_Ave,_Los_Angeles,_CA_90027,_USA.png
34.1165519	-118.3183917	#8db0fe	2734 Hollyridge Dr, Los Angeles, CA 90068, USA	8345.0	1116727.0	133.82	2012	https://portal.assessor.lacounty.gov/parceldetail/5580015012	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/2734_Hollyridge_Dr,_Los_Angeles,_CA_90068,_USA.png
34.2422647	-118.418156	#4b64d5	13106 Montague St, Arleta, CA 91331, USA	3600.0	564199.0	156.72	2022	https://portal.assessor.lacounty.gov/parceldetail/2626017022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/13106_Montague_St,_Arleta,_CA_91331,_USA.png
34.2188091	-118.6213284	#80a3fa	22663 Burton St, Canoga Park, CA 91304, USA	3995.0	547882.0	137.14	2014	https://portal.assessor.lacounty.gov/parceldetail/2013002022	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/22663_Burton_St,_Canoga_Park,_CA_91304,_USA.png
33.7583157	-118.3159127	#4b64d5	2019 Beecham Dr, Rancho Palos Verdes, CA 90275, USA	5500.0	1499400.0	272.62	2022	https://portal.assessor.lacounty.gov/parceldetail/7550008023	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/2019_Beecham_Dr,_Rancho_Palos_Verdes,_CA_90275,_USA.png
34.6810685	-118.175544	#c12b30	43941 Fenner Ave, Lancaster, CA 93536, USA	2700.0	76056.0	28.17	1975	https://portal.assessor.lacounty.gov/parceldetail/3129007033	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/43941_Fenner_Ave,_Lancaster,_CA_93536,_USA.png
34.6667698	-118.1108912	#6485ec	1035 Justin Ct, Lancaster, CA 93535, USA	3300.0	278875.0	84.51	2018	https://portal.assessor.lacounty.gov/parceldetail/3170039029	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/1035_Justin_Ct,_Lancaster,_CA_93535,_USA.png
34.0763735	-117.9328372	#dddcdc	320 N Broadmoor Ave na, West Covina, CA 91790, USA	2780.0	298232.0	107.28	1999	https://portal.assessor.lacounty.gov/parceldetail/8457013016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/320_N_Broadmoor_Ave_na,_West_Covina,_CA_91790,_USA.png
33.8557481	-118.3608151	#c12b30	4755 Cadison St, Torrance, CA 90503, USA	5900.0	119411.0	20.24	1975	https://portal.assessor.lacounty.gov/parceldetail/7522016028	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/4755_Cadison_St,_Torrance,_CA_90503,_USA.png
33.8520778	-118.363491	#4b64d5	5018 Deelane St, Torrance, CA 90503, USA	5000.0	1426980.0	285.4	2022	https://portal.assessor.lacounty.gov/parceldetail/7521016020	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/5018_Deelane_St,_Torrance,_CA_90503,_USA.png
33.7816498	-118.4077166	#d8dce2	1709 Vía Zurita, Palos Verdes Estates, CA 90274, USA	6200.0	885619.0	142.84	2000	https://portal.assessor.lacounty.gov/parceldetail/7541034007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/1709_Vía_Zurita,_Palos_Verdes_Estates,_CA_90274,_USA.png
34.0586947	-118.3864736	#d8dce2	422 S La Peer Dr, Beverly Hills, CA 90211, USA	8650.0	982387.0	113.57	2000	https://portal.assessor.lacounty.gov/parceldetail/4332010032	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/422_S_La_Peer_Dr,_Beverly_Hills,_CA_90211,_USA.png
34.0810319	-118.3939901	#6485ec	519 Alta Dr, Beverly Hills, CA 90210, USA	29950.0	8530435.0	284.82	2018	https://portal.assessor.lacounty.gov/parceldetail/4341004014	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-07-31/519_Alta_Dr,_Beverly_Hills,_CA_90210,_USA.png
34.5685662	-118.0950934	#8db0fe	1909 E Avenue R-5, Palmdale, CA 93550, USA	2300.0	118302.0	51.44	2012	https://portal.assessor.lacounty.gov/parceldetail/3012039030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-02/1909_E_Avenue_R-5,_Palmdale,_CA_93550,_USA.png
33.7853401	-118.1364831	#c1d4f4	1442 Anaheim Pl, Long Beach, CA 90804, USA	2800.0	485118.0	173.26	2004	https://portal.assessor.lacounty.gov/parceldetail/7220006002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-02/1442_Anaheim_Pl,_Long_Beach,_CA_90804,_USA.png
33.8194576	-118.0945104	#799cf8	3416 Volk Ave, Long Beach, CA 90808, USA	3495.0	577585.0	165.26	2015	https://portal.assessor.lacounty.gov/parceldetail/7070023007	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-02/3416_Volk_Ave,_Long_Beach,_CA_90808,_USA.png
33.8578111	-118.3847883	#cf453c	1010 N Prospect Ave, Redondo Beach, CA 90278, USA	5995.0	204951.0	34.19	1977	https://portal.assessor.lacounty.gov/parceldetail/4160020042	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-02/1010_N_Prospect_Ave,_Redondo_Beach,_CA_90278,_USA.png
34.1427858	-118.6170284	#7295f4	22485 Liberty Bell Rd, Calabasas, CA 91302, USA	7500.0	1012661.0	135.02	2016	https://portal.assessor.lacounty.gov/parceldetail/2079015026	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/22485_Liberty_Bell_Rd,_Calabasas,_CA_91302,_USA.png
34.2592456	-118.5606793	#d3dbe7	19613 Hiawatha St, Chatsworth, CA 91311, USA	7799.0	649601.0	83.29	2001	https://portal.assessor.lacounty.gov/parceldetail/2708025011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/19613_Hiawatha_St,_Chatsworth,_CA_91311,_USA.png
34.1815266	-118.3640414	#5875e1	6107 Cartwright Ave, North Hollywood, CA 91606, USA	3800.0	683262.0	179.81	2020	https://portal.assessor.lacounty.gov/parceldetail/2414012011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/6107_Cartwright_Ave,_North_Hollywood,_CA_91606,_USA.png
34.2118715	-118.3893218	#93b5fe	11742 Stagg St, North Hollywood, CA 91605, USA	2400.0	563890.0	234.95	2011	https://portal.assessor.lacounty.gov/parceldetail/2317007008	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/11742_Stagg_St,_North_Hollywood,_CA_91605,_USA.png
34.0420532	-118.2512189	#8db0fe	746 S Los Angeles St APT 606, Los Angeles, CA 90014, USA	2450.0	98000.0	40.0	2012	https://portal.assessor.lacounty.gov/parceldetail/5145029052	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/746_S_Los_Angeles_St_APT_606,_Los_Angeles,_CA_90014,_USA.png
34.0624545	-118.5517007	#5875e1	16832 Charmel Ln, Pacific Palisades, CA 90272, USA	16900.0	3311735.0	195.96	2020	https://portal.assessor.lacounty.gov/parceldetail/4420030010	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/16832_Charmel_Ln,_Pacific_Palisades,_CA_90272,_USA.png
34.0025354	-118.4419031	#c1d4f4	3724 Moore St, Los Angeles, CA 90066, USA	7500.0	938007.0	125.07	2004	https://portal.assessor.lacounty.gov/parceldetail/4246017018	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/3724_Moore_St,_Los_Angeles,_CA_90066,_USA.png
34.0601339	-118.4276168	#a1c0ff	10451 Wilkins Ave, Los Angeles, CA 90024, USA	7900.0	1732850.0	219.35	2009	https://portal.assessor.lacounty.gov/parceldetail/4326017016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/10451_Wilkins_Ave,_Los_Angeles,_CA_90024,_USA.png
34.224811	-118.5587098	#4b64d5	8500 Belmar Ave, Northridge, CA 91324, USA	2495.0	916980.0	367.53	2022	https://portal.assessor.lacounty.gov/parceldetail/2783018001	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/8500_Belmar_Ave,_Northridge,_CA_91324,_USA.png
34.09885	-118.3921825	#455cce	9304 Warbler Way, Los Angeles, CA 90069, USA	19370.0	4120839.0	212.74	2023	https://portal.assessor.lacounty.gov/parceldetail/5561021028	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/9304_Warbler_Way,_Los_Angeles,_CA_90069,_USA.png
34.202796	-118.4377476	#80a3fa	13960 Wyandotte St, Van Nuys, CA 91405, USA	4700.0	589121.0	125.34	2014	https://portal.assessor.lacounty.gov/parceldetail/2216002002	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/13960_Wyandotte_St,_Van_Nuys,_CA_91405,_USA.png
34.2963708	-118.5202718	#6485ec	12466 Cascade Canyon Dr, Granada Hills, CA 91344, USA	7000.0	1146156.0	163.74	2018	https://portal.assessor.lacounty.gov/parceldetail/2601061011	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/12466_Cascade_Canyon_Dr,_Granada_Hills,_CA_91344,_USA.png
34.2098313	-118.6202046	#455cce	7650 Faust Ave, West Hills, CA 91304, USA	4250.0	950000.0	223.53	2023	https://portal.assessor.lacounty.gov/parceldetail/2013031030	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/7650_Faust_Ave,_West_Hills,_CA_91304,_USA.png
34.2002671	-118.5649799	#9abbff	19813 Enadia Way, Winnetka, CA 91306, USA	4800.0	430510.0	89.69	2010	https://portal.assessor.lacounty.gov/parceldetail/2135015016	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/19813_Enadia_Way,_Winnetka,_CA_91306,_USA.png
34.1587331	-118.6220503	#c83836	22671 Cavalier St, Woodland Hills, CA 91364, USA	7495.0	181428.0	24.21	1976	https://portal.assessor.lacounty.gov/parceldetail/2076002034	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/22671_Cavalier_St,_Woodland_Hills,_CA_91364,_USA.png
34.2809806	-118.5506318	#9abbff	11525 Pala Mesa Dr, Northridge, CA 91326, USA	4950.0	669961.0	135.35	2010	https://portal.assessor.lacounty.gov/parceldetail/2822036009	https://rycpt-crawls.s3.us-west-2.amazonaws.com/padmapper-data/2024-08-04/11525_Pala_Mesa_Dr,_Northridge,_CA_91326,_USA.png
